Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,92.37999725341797,92.55999755859375,88.52999877929688,88.91000366210938,84.53077697753906,1172000
2020-01-03,87.80000305175781,89.38999938964844,87.69999694824219,89.26000213623047,84.8635482788086,846500
2020-01-06,88.97000122070312,90.87999725341797,88.7300033569336,90.63999938964844,86.1755599975586,633000
2020-01-07,90.48999786376953,90.48999786376953,89.12999725341797,89.54000091552734,85.12974548339844,626700
2020-01-08,89.54000091552734,90.22000122070312,89.04000091552734,89.94999694824219,85.5195541381836,611400
2020-01-09,89.69999694824219,90.48999786376953,89.58000183105469,90.33999633789062,85.89032745361328,486800
2020-01-10,90.58000183105469,91.12999725341797,90.11000061035156,91.0999984741211,86.61289978027344,1008100
2020-01-13,91.16999816894531,91.98999786376953,91.04000091552734,91.91999816894531,87.39251708984375,502900
2020-01-14,91.69999694824219,91.80999755859375,90.58999633789062,90.83999633789062,86.3656997680664,795600
2020-01-15,90.94000244140625,91.66000366210938,90.2300033569336,90.73999786376953,86.2706298828125,857300
2020-01-16,91.04000091552734,91.52999877929688,90.68000030517578,91.52999877929688,87.02171325683594,863100
2020-01-17,91.55000305175781,92.08000183105469,91.06999969482422,91.23999786376953,86.74600219726562,951800
2020-01-21,91.5199966430664,92.81999969482422,90.91999816894531,92.36000061035156,87.81084442138672,1278500
2020-01-22,92.61000061035156,93.05000305175781,91.80000305175781,92.7300033569336,88.1626205444336,990600
2020-01-23,95.19999694824219,96.38999938964844,91.87000274658203,94.06999969482422,89.4366226196289,1135600
2020-01-24,94.27999877929688,94.63999938964844,93.04000091552734,93.36000061035156,88.76158905029297,850800
2020-01-27,92.69999694824219,93.1500015258789,92.23999786376953,92.66000366210938,88.0960693359375,761100
2020-01-28,92.80000305175781,93.47000122070312,92.44000244140625,93.0,88.4193115234375,705200
2020-01-29,93.38999938964844,93.41000366210938,92.83999633789062,93.0199966430664,88.43833923339844,510500
2020-01-30,92.61000061035156,93.0,91.86000061035156,92.83000183105469,88.2576904296875,678900
2020-01-31,92.73999786376953,93.0999984741211,91.54000091552734,92.04000091552734,87.50659942626953,2891300
2020-02-03,92.29000091552734,93.55000305175781,92.0999984741211,92.18000030517578,87.63970947265625,649300
2020-02-04,92.7300033569336,94.29000091552734,92.44999694824219,93.97000122070312,89.34156036376953,488800
2020-02-05,94.16999816894531,95.73999786376953,93.80000305175781,95.29000091552734,90.5965347290039,640500
2020-02-06,95.5999984741211,95.87000274658203,94.0,94.25,89.60775756835938,323500
2020-02-07,94.27999877929688,94.55000305175781,93.83999633789062,94.11000061035156,89.47464752197266,223300
2020-02-10,94.55999755859375,94.55999755859375,93.63999938964844,94.0199966430664,89.38907623291016,428700
2020-02-11,94.0999984741211,95.2699966430664,94.0999984741211,94.58999633789062,89.93099975585938,414300
2020-02-12,94.9000015258789,95.81999969482422,94.61000061035156,94.83000183105469,90.15918731689453,529600
2020-02-13,94.3499984741211,95.04000091552734,94.3499984741211,94.66000366210938,89.99756622314453,387400
2020-02-14,94.76000213623047,95.4000015258789,94.55000305175781,95.04000091552734,90.35884094238281,345700
2020-02-18,95.0999984741211,95.79000091552734,93.97000122070312,95.7699966430664,91.0528793334961,759700
2020-02-19,95.83999633789062,95.93000030517578,93.7300033569336,93.93000030517578,89.30352783203125,720800
2020-02-20,93.9000015258789,94.66000366210938,93.62000274658203,94.16000366210938,89.5221939086914,414400
2020-02-21,93.94000244140625,94.47000122070312,93.08000183105469,93.37999725341797,88.78060913085938,906500
2020-02-24,92.0999984741211,92.41999816894531,90.0,90.93000030517578,86.45128631591797,822800
2020-02-25,91.0,91.0,85.81999969482422,85.9000015258789,81.66903686523438,1199600
