Date,Open,High,Low,Close,Adj Close,Volume
2020-08-04,329.55999755859375,339.82000732421875,328.9200134277344,339.7900085449219,339.1382751464844,3933300
2020-08-05,341.8599853515625,342.7300109863281,337.5899963378906,339.9700012207031,339.31793212890625,2927500
2020-08-06,342.4100036621094,345.1199951171875,341.6099853515625,343.30999755859375,342.6515197753906,2104300
2020-08-07,343.1400146484375,344.7300109863281,339.6300048828125,340.9100036621094,340.2561340332031,1758400
2020-08-10,340.7099914550781,341.07000732421875,338.5799865722656,340.0,339.3478698730469,1503800
2020-08-11,340.8500061035156,340.8500061035156,331.79998779296875,332.42999267578125,331.7923889160156,2065600
2020-08-12,333.75,338.8999938964844,333.1700134277344,336.760009765625,336.1141052246094,1853900
2020-08-13,336.989990234375,339.4599914550781,335.1300048828125,335.70001220703125,335.0561218261719,1536500
2020-08-14,336.5299987792969,338.760009765625,335.6000061035156,336.2799987792969,335.635009765625,1522900
2020-08-17,337.6499938964844,340.3699951171875,337.3599853515625,339.9599914550781,339.3079528808594,1504700
2020-08-18,341.0,342.79998779296875,336.80999755859375,340.75,340.096435546875,1489400
2020-08-19,341.1199951171875,341.94000244140625,339.95001220703125,340.8999938964844,340.24615478515625,1730100
2020-08-20,340.1400146484375,341.6600036621094,338.739990234375,340.8699951171875,340.2161865234375,1717500
2020-08-21,340.07000732421875,345.8399963378906,339.3299865722656,344.6099853515625,343.9490051269531,2372600
2020-08-24,345.1099853515625,346.1099853515625,342.1099853515625,344.1300048828125,343.469970703125,1461500
2020-08-25,344.1400146484375,344.9100036621094,341.4599914550781,344.7099914550781,344.048828125,1176200
2020-08-26,343.010009765625,344.8299865722656,341.69000244140625,344.2699890136719,343.60968017578125,1757000
2020-08-27,345.6099853515625,347.739990234375,342.54998779296875,346.3599853515625,345.6956481933594,2220700
2020-08-28,347.4700012207031,349.05999755859375,345.5,348.3699951171875,347.7018127441406,1487300
2020-08-31,346.8500061035156,348.75,344.2900085449219,347.6600036621094,346.9931945800781,1586900
2020-09-01,345.7099914550781,351.489990234375,345.4100036621094,351.3800048828125,350.7060546875,1774900
2020-09-02,353.6099853515625,359.9200134277344,351.30999755859375,358.8599853515625,358.17169189453125,2434900
2020-09-03,363.07000732421875,363.6700134277344,345.5199890136719,348.29998779296875,347.6319274902344,3630400
2020-09-04,353.9800109863281,353.9800109863281,340.3999938964844,346.57000732421875,345.9052734375,2557000
2020-09-08,343.8399963378906,344.9200134277344,338.17999267578125,338.8599853515625,338.2100524902344,2144300
2020-09-09,340.8999938964844,349.70001220703125,340.3900146484375,346.42999267578125,345.7655334472656,2100900
2020-09-10,346.2699890136719,348.0,338.760009765625,339.5299987792969,338.8787841796875,1959600
2020-09-11,340.2799987792969,343.260009765625,336.1000061035156,339.1300048828125,338.47955322265625,1599600
2020-09-14,340.989990234375,344.8399963378906,340.4700012207031,342.9200134277344,342.2622985839844,1522300
2020-09-15,345.0199890136719,347.760009765625,342.75,343.9100036621094,343.2503662109375,1362500
2020-09-16,347.2699890136719,348.760009765625,343.25,343.7300109863281,343.07073974609375,1656500
2020-09-17,339.5799865722656,342.8900146484375,336.3699951171875,338.8800048828125,338.23004150390625,2681500
2020-09-18,340.20001220703125,341.2200012207031,331.20001220703125,335.9599914550781,335.31561279296875,3409300
2020-09-21,333.9700012207031,339.6199951171875,333.7099914550781,339.57000732421875,338.918701171875,2427400
2020-09-22,340.70001220703125,344.8999938964844,339.5899963378906,344.45001220703125,343.7893371582031,2128100
2020-09-23,348.0,348.25,344.05999755859375,344.6300048828125,343.968994140625,3577100
2020-09-24,345.0,347.3299865722656,338.30999755859375,347.0,346.3344421386719,5779300
2020-09-25,340.739990234375,343.7699890136719,335.3599853515625,342.5799865722656,341.92291259765625,7338500
2020-09-28,343.760009765625,349.7699890136719,343.1000061035156,349.6199951171875,348.9494323730469,3459200
2020-09-29,348.95001220703125,354.2900085449219,347.1000061035156,352.1400146484375,351.464599609375,2526000
2020-09-30,352.55999755859375,357.70001220703125,351.1700134277344,355.0,354.319091796875,2522000
2020-10-01,356.260009765625,359.69000244140625,354.82000732421875,358.4599914550781,357.7724609375,2053000
2020-10-02,354.7300109863281,357.8399963378906,352.8500061035156,355.010009765625,354.3291015625,2125000
2020-10-05,355.3299865722656,358.9800109863281,355.3299865722656,358.5799865722656,357.8922119140625,2093500
2020-10-06,361.8999938964844,363.0,357.0400085449219,358.3500061035156,357.6626892089844,2760400
2020-10-07,360.4700012207031,364.739990234375,359.6600036621094,363.0199890136719,362.3236999511719,1959100
2020-10-08,364.79998779296875,365.9700012207031,361.75,365.0899963378906,364.3897399902344,1793100
2020-10-09,366.0,369.75,365.70001220703125,369.4599914550781,368.7513732910156,1730700
2020-10-12,371.0,380.6600036621094,370.7699890136719,376.4800109863281,375.7579040527344,2806900
2020-10-13,378.4200134277344,382.2900085449219,376.4800109863281,380.67999267578125,379.9498291015625,1823300
2020-10-14,382.8900146484375,383.8699951171875,376.70001220703125,378.3399963378906,377.61431884765625,1905700
2020-10-15,376.4599914550781,378.3599853515625,373.05999755859375,376.5799865722656,375.8576965332031,1697800
2020-10-16,380.5,384.8699951171875,379.1199951171875,381.5400085449219,380.8081970214844,2459400
2020-10-19,382.0299987792969,383.0899963378906,374.7099914550781,375.55999755859375,374.83966064453125,1938100
2020-10-20,377.69000244140625,382.0799865722656,376.1199951171875,378.30999755859375,377.5843811035156,1282300
2020-10-21,378.55999755859375,381.2799987792969,377.0199890136719,377.82000732421875,377.0953369140625,1466500
2020-10-22,377.3500061035156,378.3800048828125,372.0299987792969,375.75,375.029296875,1813200
2020-10-23,375.6099853515625,376.5199890136719,373.55999755859375,374.6000061035156,373.88153076171875,1108000
2020-10-26,366.67999267578125,372.6300048828125,366.1199951171875,370.7099914550781,369.99896240234375,2145000
2020-10-27,368.7699890136719,374.9100036621094,368.7699890136719,372.7200012207031,372.005126953125,1525400
2020-10-28,367.3299865722656,372.4100036621094,364.6700134277344,364.9599914550781,364.2599792480469,1908300
2020-10-29,363.2300109863281,369.0899963378906,362.510009765625,364.8599853515625,364.8599853515625,1838500
2020-10-30,361.1300048828125,363.8500061035156,355.7900085449219,357.6199951171875,357.6199951171875,2724100
2020-11-02,362.2200012207031,365.6600036621094,360.7099914550781,364.3900146484375,364.3900146484375,1646300
2020-11-03,368.94000244140625,374.79998779296875,367.8900146484375,371.9599914550781,371.9599914550781,2013100
2020-11-04,374.0199890136719,381.6400146484375,374.0,376.1700134277344,376.1700134277344,2449800
2020-11-05,382.4800109863281,386.5799865722656,379.5,385.2300109863281,385.2300109863281,2255800
2020-11-06,381.8800048828125,386.79998779296875,380.8900146484375,385.6600036621094,385.6600036621094,1950200
2020-11-09,388.25,389.5,364.760009765625,365.0,365.0,4371300
2020-11-10,363.8800048828125,371.5400085449219,360.5899963378906,366.6199951171875,366.6199951171875,2662600
2020-11-11,369.67999267578125,374.70001220703125,368.1600036621094,372.9200134277344,372.9200134277344,1688800
2020-11-12,376.95001220703125,378.239990234375,373.5,375.7099914550781,375.7099914550781,1535900
2020-11-13,376.5199890136719,379.8299865722656,374.989990234375,378.8399963378906,378.8399963378906,1274600
2020-11-16,376.9100036621094,381.2799987792969,376.9100036621094,379.7900085449219,379.7900085449219,1691500
2020-11-17,387.32000732421875,388.4800109863281,381.7900085449219,381.9200134277344,381.9200134277344,3299100
2020-11-18,382.8900146484375,388.04998779296875,381.7300109863281,382.2300109863281,382.2300109863281,2134600
2020-11-19,383.6099853515625,384.7099914550781,380.30999755859375,383.5400085449219,383.5400085449219,1768900
2020-11-20,383.95001220703125,385.5,381.010009765625,381.1199951171875,381.1199951171875,1807600
2020-11-23,383.0,383.05999755859375,380.3399963378906,381.7099914550781,381.7099914550781,1679600
