Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,37.08000183105469,37.33000183105469,36.650001525878906,37.22999954223633,36.31068801879883,4190300
2020-01-03,36.66999816894531,36.81999969482422,36.029998779296875,36.56999969482422,35.666988372802734,4101300
2020-01-06,36.2400016784668,36.29999923706055,35.75,36.0,35.111061096191406,4135200
2020-01-07,35.869998931884766,36.099998474121094,35.650001525878906,35.93000030517578,35.04279327392578,3108300
2020-01-08,36.11000061035156,36.630001068115234,35.93000030517578,36.20000076293945,35.30612564086914,3795900
2020-01-09,36.189998626708984,36.40999984741211,35.84000015258789,36.220001220703125,35.32563018798828,3811400
2020-01-10,36.220001220703125,36.56999969482422,35.900001525878906,36.33000183105469,35.43291473388672,3542400
2020-01-13,36.599998474121094,36.650001525878906,36.349998474121094,36.59000015258789,35.68649673461914,3167600
2020-01-14,36.63999938964844,37.16999816894531,36.470001220703125,36.81999969482422,35.91081237792969,5495600
2020-01-15,36.66999816894531,36.97999954223633,36.45000076293945,36.790000915527344,35.88154983520508,4365800
2020-01-16,36.900001525878906,37.34000015258789,36.79999923706055,37.310001373291016,36.38871383666992,5958600
2020-01-17,36.369998931884766,37.599998474121094,36.209999084472656,36.79999923706055,35.89130401611328,12851800
2020-01-21,36.43000030517578,36.63999938964844,35.45000076293945,35.83000183105469,34.94526290893555,6476900
2020-01-22,36.18000030517578,36.29999923706055,35.869998931884766,35.93000030517578,35.04279327392578,3501600
2020-01-23,35.86000061035156,36.119998931884766,35.290000915527344,36.060001373291016,35.169578552246094,3133600
2020-01-24,36.119998931884766,36.16999816894531,35.029998779296875,35.52000045776367,34.642913818359375,4163900
2020-01-27,34.939998626708984,35.54999923706055,34.630001068115234,35.25,34.379581451416016,6163000
2020-01-28,35.38999938964844,35.900001525878906,35.06999969482422,35.77000045776367,34.886741638183594,3723700
2020-01-29,35.9900016784668,36.540000915527344,35.83000183105469,35.900001525878906,35.01353073120117,3883800
2020-01-30,34.72999954223633,36.18000030517578,34.72999954223633,36.13999938964844,35.49478530883789,4365600
2020-01-31,35.83000183105469,35.9900016784668,34.72999954223633,34.880001068115234,34.25727844238281,4707300
2020-02-03,35.209999084472656,36.060001373291016,35.029998779296875,35.849998474121094,35.209957122802734,4708900
2020-02-04,36.5,37.2400016784668,36.2599983215332,36.93000030517578,36.27067947387695,3614900
2020-02-05,37.54999923706055,37.66999816894531,37.16999816894531,37.650001525878906,36.97782516479492,4071300
2020-02-06,38.0,38.2400016784668,37.54999923706055,37.900001525878906,37.223365783691406,3126100
2020-02-07,37.65999984741211,37.95000076293945,37.119998931884766,37.349998474121094,36.68317794799805,3342700
2020-02-10,37.15999984741211,37.27000045776367,36.689998626708984,36.939998626708984,36.28049850463867,4827800
2020-02-11,37.099998474121094,37.95000076293945,37.09000015258789,37.81999969482422,37.14479064941406,4432200
2020-02-12,37.900001525878906,38.400001525878906,37.900001525878906,38.34000015258789,37.6555061340332,2477500
2020-02-13,38.150001525878906,38.470001220703125,37.9900016784668,38.2400016784668,37.55729293823242,2270800
2020-02-14,38.22999954223633,38.56999969482422,38.0099983215332,38.31999969482422,37.635860443115234,2745900
2020-02-18,38.279998779296875,38.439998626708984,37.880001068115234,38.290000915527344,37.60639953613281,2287800
2020-02-19,38.369998931884766,38.65999984741211,38.189998626708984,38.290000915527344,37.60639953613281,1706000
2020-02-20,38.40999984741211,39.310001373291016,38.290000915527344,39.02000045776367,38.3233642578125,3301400
2020-02-21,38.84000015258789,39.18000030517578,38.45000076293945,38.86000061035156,38.16622543334961,4124100
2020-02-24,38.04999923706055,38.38999938964844,37.2400016784668,37.7599983215332,37.08585739135742,3934900
2020-02-25,37.97999954223633,38.18000030517578,35.970001220703125,36.15999984741211,35.514427185058594,5998200
2020-02-26,36.66999816894531,36.83000183105469,35.88999938964844,35.959999084472656,35.317996978759766,4487800
2020-02-27,35.369998931884766,36.45000076293945,34.7599983215332,35.02000045776367,34.394775390625,8835200
2020-02-28,33.810001373291016,34.84000015258789,33.4900016784668,34.220001220703125,33.609066009521484,8622900
2020-03-02,34.33000183105469,35.189998626708984,33.310001373291016,35.18000030517578,34.55192184448242,7077800
2020-03-03,34.84000015258789,36.38999938964844,34.18000030517578,34.38999938964844,33.77602767944336,6747000
2020-03-04,34.97999954223633,35.59000015258789,34.34000015258789,35.529998779296875,34.89567184448242,4983800
2020-03-05,34.54999923706055,36.04999923706055,34.47999954223633,34.84000015258789,34.21799087524414,8820000
2020-03-06,33.5,34.290000915527344,33.31999969482422,34.15999984741211,33.55013656616211,7757500
2020-03-09,31.8700008392334,32.84000015258789,30.610000610351562,31.190000534057617,30.63315773010254,12392900
2020-03-10,32.220001220703125,33.619998931884766,31.299999237060547,33.599998474121094,33.00012969970703,7310500
2020-03-11,32.470001220703125,33.66999816894531,32.31999969482422,32.93000030517578,32.34209060668945,10915900
2020-03-12,30.540000915527344,32.84000015258789,29.790000915527344,30.8700008392334,30.318870544433594,9929300
2020-03-13,32.79999923706055,34.150001525878906,31.209999084472656,34.09000015258789,33.481380462646484,9208800
