Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,73.8499984741211,74.0,71.93000030517578,72.4800033569336,69.7564468383789,1997600
2020-01-03,72.19000244140625,73.9000015258789,72.11000061035156,73.79000091552734,71.01721954345703,1769600
2020-01-06,73.6500015258789,74.45999908447266,73.31999969482422,74.16000366210938,71.3733139038086,1283000
2020-01-07,74.69999694824219,74.69999694824219,73.33999633789062,74.18000030517578,71.39256286621094,1560500
2020-01-08,74.27999877929688,74.63999938964844,73.91999816894531,74.5199966430664,71.71976470947266,1853500
2020-01-09,74.41999816894531,74.54000091552734,73.18000030517578,73.25,70.49748992919922,1998000
2020-01-10,73.27999877929688,73.9800033569336,73.16000366210938,73.73999786376953,70.96908569335938,2429400
2020-01-13,73.91000366210938,75.02999877929688,73.80999755859375,74.95999908447266,72.14324951171875,1612800
2020-01-14,74.75,74.98999786376953,74.19999694824219,74.95999908447266,72.14324951171875,1518000
2020-01-15,75.66999816894531,76.33999633789062,75.55000305175781,75.9800033569336,73.12492370605469,1960500
2020-01-16,76.0,76.52999877929688,75.72000122070312,76.1500015258789,73.28852844238281,1463300
2020-01-17,76.1500015258789,76.75,75.9000015258789,76.3499984741211,73.48101806640625,1764000
2020-01-21,76.36000061035156,77.95999908447266,76.3499984741211,77.72000122070312,74.7995376586914,1839400
2020-01-22,77.88999938964844,78.16999816894531,76.58999633789062,76.88999938964844,74.00071716308594,1229800
2020-01-23,77.0999984741211,77.58999633789062,76.66999816894531,77.23999786376953,74.33757019042969,1112000
2020-01-24,77.2699966430664,77.83000183105469,76.94999694824219,77.12999725341797,74.23169708251953,1001900
2020-01-27,76.9000015258789,77.91000366210938,76.75,77.4000015258789,74.49156188964844,1792800
2020-01-28,77.94000244140625,78.6500015258789,77.86000061035156,78.12999725341797,75.19410705566406,3249600
2020-01-29,78.19999694824219,78.66000366210938,77.93000030517578,78.13999938964844,75.20375061035156,2513600
2020-01-30,78.02999877929688,79.01000213623047,77.7699966430664,78.9800033569336,76.0121841430664,2671100
2020-01-31,78.86000061035156,79.1500015258789,77.73999786376953,78.41000366210938,75.6868896484375,6703400
2020-02-03,78.44999694824219,78.97000122070312,78.04000091552734,78.19999694824219,75.48418426513672,2080100
2020-02-04,78.08000183105469,78.94000244140625,78.0,78.31999969482422,75.60001373291016,1251700
2020-02-05,77.87999725341797,78.75,77.4000015258789,78.5,75.77376556396484,1786700
2020-02-06,78.62000274658203,79.38999938964844,78.5999984741211,79.1500015258789,76.40119171142578,1015200
2020-02-07,79.44000244140625,79.80000305175781,79.19000244140625,79.51000213623047,76.74869537353516,1166700
2020-02-10,80.0,80.1500015258789,79.63999938964844,80.08000183105469,77.29888916015625,1361100
2020-02-11,80.01000213623047,80.3499984741211,78.5,78.68000030517578,75.947509765625,1675000
2020-02-12,78.41000366210938,78.87999725341797,78.0,78.29000091552734,75.5710678100586,1942900
2020-02-13,78.43000030517578,79.27999877929688,78.43000030517578,78.79000091552734,76.05370330810547,1339800
2020-02-14,78.88999938964844,80.25,78.80999755859375,80.25,77.46298217773438,1641600
2020-02-18,80.5,80.55000305175781,79.77999877929688,80.4000015258789,77.60778045654297,1309200
2020-02-19,80.3499984741211,80.37000274658203,79.41000366210938,79.66999816894531,76.90312957763672,1254300
2020-02-20,84.29000091552734,84.91999816894531,80.37999725341797,81.91000366210938,79.06533813476562,3245900
