Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,79.19000244140625,79.66000366210938,78.62999725341797,79.51000213623047,78.2451400756836,1731400
2020-01-03,78.30999755859375,78.83000183105469,77.66999816894531,78.7300033569336,77.47754669189453,1604700
2020-01-06,78.2699966430664,78.5199966430664,77.41999816894531,78.44000244140625,77.1921615600586,1798800
2020-01-07,77.80999755859375,78.11000061035156,77.27999877929688,77.91999816894531,76.68043518066406,1740800
2020-01-08,78.23999786376953,79.20999908447266,77.25,78.95999908447266,77.7038803100586,1832900
2020-01-09,78.83999633789062,79.16000366210938,77.58000183105469,78.44999694824219,77.20199584960938,1832400
2020-01-10,78.56999969482422,78.73999786376953,77.72000122070312,77.80999755859375,76.57218170166016,1205600
2020-01-13,77.91999816894531,78.12000274658203,77.4000015258789,78.05999755859375,76.81819915771484,1083200
2020-01-14,78.70999908447266,78.9800033569336,78.05000305175781,78.19999694824219,76.95597839355469,1439400
2020-01-15,77.88999938964844,78.04000091552734,77.25,77.45999908447266,76.22775268554688,1463900
2020-01-16,77.91000366210938,78.56999969482422,77.44000244140625,78.55999755859375,77.31024932861328,1330300
2020-01-17,78.79000091552734,79.23999786376953,78.2300033569336,78.5199966430664,77.27088165283203,1721500
2020-01-21,78.4800033569336,78.4800033569336,77.26000213623047,77.54000091552734,76.30647277832031,1527900
2020-01-22,77.87000274658203,77.9000015258789,76.83000183105469,76.94000244140625,75.71602630615234,991200
2020-01-23,76.72000122070312,77.7699966430664,75.69000244140625,77.5999984741211,76.36552429199219,1201700
2020-01-24,77.2300033569336,77.26000213623047,76.2300033569336,76.79000091552734,75.56840515136719,1540700
2020-01-27,75.31999969482422,75.86000061035156,74.8499984741211,75.16999816894531,73.97418212890625,2368300
2020-01-28,76.33999633789062,77.54000091552734,74.97000122070312,76.7699966430664,75.54871368408203,3210700
2020-01-29,77.2300033569336,78.08000183105469,75.97000122070312,76.11000061035156,74.89923095703125,2386300
2020-01-30,75.51000213623047,76.1500015258789,74.9800033569336,76.05999755859375,74.85002136230469,2065000
2020-01-31,75.47000122070312,75.51000213623047,73.86000061035156,74.20999908447266,73.0294418334961,3312400
2020-02-03,74.87999725341797,75.5,74.12999725341797,74.33999633789062,73.15738677978516,2567900
2020-02-04,75.62000274658203,76.31999969482422,75.33999633789062,76.18000030517578,74.9681167602539,2474700
2020-02-05,77.23999786376953,78.16999816894531,76.97000122070312,77.98999786376953,76.74931335449219,1988100
2020-02-06,78.22000122070312,78.5,77.26000213623047,77.58999633789062,76.35567474365234,1682600
2020-02-07,77.0999984741211,77.18000030517578,75.2699966430664,75.41000366210938,74.21037292480469,2085000
2020-02-10,74.79000091552734,75.41999816894531,74.6500015258789,75.30999755859375,74.42778015136719,1598600
2020-02-11,75.73999786376953,75.9000015258789,75.12999725341797,75.66000366210938,74.77368927001953,1936000
2020-02-12,76.0,76.94000244140625,76.0,76.55999755859375,75.66314697265625,1861200
2020-02-13,76.01000213623047,76.29000091552734,74.75,74.83000183105469,73.95341491699219,1985100
2020-02-14,74.69999694824219,74.87000274658203,74.08999633789062,74.73999786376953,73.86445617675781,2958500
2020-02-18,74.56999969482422,75.05999755859375,73.88999938964844,74.30000305175781,73.42961120605469,1431400
2020-02-19,74.37000274658203,74.61000061035156,73.62999725341797,74.2300033569336,73.36044311523438,1129700
2020-02-20,74.16999816894531,75.6500015258789,74.05000305175781,75.54000091552734,74.65509033203125,1710500
2020-02-21,75.0,75.5199966430664,74.55999755859375,75.36000061035156,74.47720336914062,1938900
2020-02-24,73.08999633789062,73.72000122070312,72.36000061035156,72.7300033569336,71.87801361083984,1712200
2020-02-25,73.0999984741211,73.25,69.75,69.98999786376953,69.17011260986328,2719300
2020-02-26,70.93000030517578,71.29000091552734,69.12999725341797,69.41999816894531,68.6067886352539,2161600
2020-02-27,68.4000015258789,69.94000244140625,67.12999725341797,67.7699966430664,66.97611236572266,3333200
2020-02-28,65.58000183105469,67.51000213623047,65.1500015258789,66.9000015258789,66.11630249023438,4193900
2020-03-02,67.31999969482422,69.69000244140625,66.26000213623047,69.68000030517578,68.8637466430664,2582700
2020-03-03,69.12000274658203,71.08000183105469,67.23999786376953,67.55000305175781,66.7586898803711,2652300
2020-03-04,68.4800033569336,69.5199966430664,67.75,69.44999694824219,68.63642883300781,1690000
2020-03-05,67.2699966430664,67.41000366210938,65.01000213623047,65.36000061035156,64.59435272216797,2276200
2020-03-06,62.36000061035156,64.9800033569336,62.15999984741211,64.55999755859375,63.8037109375,2703500
2020-03-09,60.47999954223633,61.95000076293945,59.70000076293945,60.90999984741211,60.196475982666016,3460900
2020-03-10,62.95000076293945,64.66000366210938,60.970001220703125,64.6500015258789,63.89266586303711,2522500
2020-03-11,62.439998626708984,63.90999984741211,61.16999816894531,62.4900016784668,61.75796890258789,2515700
2020-03-12,57.27000045776367,62.81999969482422,57.27000045776367,59.209999084472656,58.516387939453125,4561800
2020-03-13,61.66999816894531,65.16999816894531,59.400001525878906,65.12999725341797,64.3670425415039,3727600
2020-03-16,58.0099983215332,63.959999084472656,58.0,60.16999816894531,59.46514129638672,3507500
2020-03-17,60.439998626708984,61.56999969482422,58.54999923706055,59.66999816894531,58.97100067138672,3574800
2020-03-18,57.25,58.38999938964844,53.689998626708984,55.75,55.096920013427734,3328800
2020-03-19,55.220001220703125,58.279998779296875,52.630001068115234,56.029998779296875,55.37364196777344,2982800
2020-03-20,55.459999084472656,56.380001068115234,52.040000915527344,52.29999923706055,51.68733596801758,3510700
2020-03-23,52.779998779296875,53.81999969482422,49.11000061035156,49.90999984741211,49.3253288269043,3334000
2020-03-24,52.2400016784668,57.13999938964844,51.869998931884766,57.0,56.332279205322266,3325400
2020-03-25,56.560001373291016,60.900001525878906,55.93000030517578,58.97999954223633,58.28908157348633,3117300
2020-03-26,59.11000061035156,60.97999954223633,57.68000030517578,60.45000076293945,59.74186325073242,2753800
2020-03-27,58.2599983215332,60.91999816894531,57.75,59.4900016784668,58.79310989379883,1795800
2020-03-30,58.65999984741211,62.5,58.45000076293945,62.27000045776367,61.54054260253906,2222900
2020-03-31,60.59000015258789,62.15999984741211,60.02000045776367,61.130001068115234,60.41389846801758,2264500
2020-04-01,59.22999954223633,60.529998779296875,58.209999084472656,60.119998931884766,59.41572952270508,3168500
2020-04-02,60.2599983215332,62.06999969482422,59.31999969482422,60.869998931884766,60.15694046020508,2446600
2020-04-03,61.02000045776367,62.04999923706055,60.47999954223633,61.61000061035156,60.888275146484375,2355600
2020-04-06,64.45999908447266,65.23999786376953,62.70000076293945,64.94000244140625,64.17927551269531,2626200
2020-04-07,66.20999908447266,67.66999816894531,65.12999725341797,65.52999877929688,64.7623519897461,2137300
