Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,33.2400016784668,33.59000015258789,33.09000015258789,33.34000015258789,33.0149040222168,1985800
2020-01-03,32.9900016784668,33.2599983215332,32.7599983215332,33.22999954223633,32.90597152709961,1098200
2020-01-06,33.09000015258789,33.290000915527344,32.79999923706055,33.22999954223633,32.90597152709961,877700
2020-01-07,33.15999984741211,33.400001525878906,32.900001525878906,33.25,32.925777435302734,1646700
2020-01-08,33.220001220703125,33.34000015258789,32.9900016784668,33.220001220703125,32.89606857299805,1330100
2020-01-09,33.279998779296875,33.880001068115234,33.220001220703125,33.75,33.420902252197266,1138000
2020-01-10,33.810001373291016,35.15999984741211,33.70000076293945,34.72999954223633,34.39134979248047,3668500
2020-01-13,34.7400016784668,35.09000015258789,34.7400016784668,34.97999954223633,34.6389045715332,1103000
2020-01-14,34.900001525878906,35.2400016784668,34.83000183105469,35.04999923706055,34.708229064941406,1973600
2020-01-15,35.08000183105469,35.290000915527344,34.97999954223633,35.2400016784668,34.8963737487793,1127700
2020-01-16,35.290000915527344,35.72999954223633,35.2599983215332,35.63999938964844,35.29247283935547,1408900
2020-01-17,35.779998779296875,35.959999084472656,35.65999984741211,35.86000061035156,35.51033020019531,1512400
2020-01-21,35.84000015258789,36.08000183105469,35.599998474121094,35.88999938964844,35.540035247802734,1704500
2020-01-22,36.040000915527344,36.29999923706055,35.959999084472656,36.08000183105469,35.728187561035156,1122400
2020-01-23,36.02000045776367,36.65999984741211,35.900001525878906,36.61000061035156,36.25301742553711,1067200
2020-01-24,36.68000030517578,36.90999984741211,36.40999984741211,36.61000061035156,36.25301742553711,1803200
2020-01-27,36.099998474121094,36.439998626708984,35.880001068115234,36.2400016784668,35.886627197265625,1348200
2020-01-28,36.43000030517578,36.7400016784668,36.33000183105469,36.72999954223633,36.37184143066406,1522500
2020-01-29,36.959999084472656,38.09000015258789,36.86000061035156,37.79999923706055,37.4314079284668,3614900
